election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
10/10/02,General Election,Contested,NA-237,Thatta 1,Sindh,National,329639,121507,0.368606263,4216,0.034697589,117291,3579,0.03051385,57195,0.487633322,Pakistan Muslim League (Qaid-e-Azam),Syed Ayaz Ali Shah Sheerazi,53616,0.457119472,Pakistan Peoples Party Parliamentarians,Dr. Abdul Wahid Soomro,3606,0.030744047,Muttahida Qaumi Movement,Syed Mehar Ali Shah,2874,0.024503159,2.230698531,0.067256043,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-237,Thatta 1,Sindh,National,431030,147549,0.34231724,5916,0.040095155,141633,29086,0.205361745,85138,0.601116971,Pakistan Peoples Party Parliamentarians,Dr. Abdul Wahid Soomro,56052,0.395755227,Pakistan Muslim League (Qaid-e-Azam),Syed Riaz Hussain Shah Sheerazi,265,0.001871033,Muttahida Qaumi Movement,Irfan Ali Bikak,178,0.001256769,1.930617869,0.004727753,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-237,Thatta 1,Sindh,National,362768,211095,0.581900829,11209,0.053099315,199886,3691,0.018465525,86746,0.433977367,Pakistan Peoples Party Parliamentarians,Sadiq Ali Memon,83055,0.415511842,Independents,Syed Riaz Hussain Shah Sheerazi,23598,0.118057293,Pakistan Muslim League (Nawaz),Marvi Memon,6487,0.032453498,2.665195919,0.284124977,157,Delimitation 2002-2013
8/22/13,By-Election,Contested,NA-237,Thatta-I,Sindh,National,357930,160304,0.447864108,5847,0.036474449,154457,20249,0.131097975,84819,0.549143127,Pakistan Peoples Party Parliamentarians,Shamas-Un-Nisa,64570,0.418045152,Pakistan Muslim League (Nawaz),Syed Riaz Hussain Shah Sherazi,1516,0.009815029,Independents,Syed Shafqat Hussain Shah Sherazi,3552,0.022996692,2.098530619,0.023478396,157,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-238,Thatta 2,Sindh,National,286897,119139,0.4152675,2770,0.023250153,116369,29511,0.253598467,70233,0.603537024,Pakistan Muslim League (Qaid-e-Azam),M. Ali Malkani,40722,0.349938558,Pakistan Peoples Party Parliamentarians,Arbab Wazir Ahmed Memon,4699,0.04038017,Muttahidda Majlis-e-Amal Pakistan,Molvi Abdul Ghafoor Qasmi,715,0.006144248,2.047647513,0.115392171,142,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-238,Thatta 2,Sindh,National,363663,144849,0.398305574,4385,0.030272905,140464,14637,0.104204636,76812,0.546844743,Pakistan Muslim League (Qaid-e-Azam),Syed Ayaz Ali Shah Sheerazi,62175,0.442640107,Pakistan Peoples Party Parliamentarians,Arbab Wazir Ahmed Memon,982,0.006991115,Jamiat Ulema-e Islam (Fazl),Molana Abdul Ghafoor Qasimi,495,0.003524035,2.020076605,0.015794129,142,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-238,Thatta 2,Sindh,National,305732,187614,0.613655097,8943,0.047667018,178671,9773,0.0546983,88954,0.497864791,Independents,Syed Ayaz Ali Shah Sheerazi,79181,0.44316649,Pakistan Peoples Party Parliamentarians,Rameez U Din Memon,3302,0.018480895,Independents,Abdul Rehman Mallah,7234,0.040487824,2.247179725,0.041701923,45,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-239,Karachi 1,Sindh,National,228031,75773,0.332292539,1323,0.017460045,74450,703,0.009442579,22164,0.297703156,Muttahidda Majlis-e-Amal Pakistan,Hakim Qari Gul Rehman,21461,0.288260578,Pakistan Peoples Party Parliamentarians,Iftikhar Hussain,11199,0.150423103,Muttahida Qaumi Movement,Ashiq Hussain Qureshi,19626,0.263613163,4.866771042,0.521830297,96,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-239,Karachi 1,Sindh,National,312401,113052,0.361881044,2377,0.021025723,110675,32827,0.296607183,56840,0.513575785,Pakistan Peoples Party Parliamentarians,Abdul Qadir Patel,24013,0.216968602,Muttahida Qaumi Movement,Dr. K.s. Mujahid Khan Baloch,12329,0.111398238,Pakistan Muslim League (Nawaz),Syed Hafeezuddin,17493,0.158057375,3.040917676,0.513430225,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-239,Karachi 1,Sindh,National,373762,154896,0.414424152,1605,0.010361791,153291,4843,0.031593505,39251,0.256055476,Muttahida Qaumi Movement,Mohammad Salman Khan Baloch,34408,0.224461971,Pakistan Tehreek-e-Insaf,Subhan Ali,27814,0.181445747,Pakistan Peoples Party Parliamentarians,Abdul Qadir Patel,51818,0.338036806,5.670309671,0.808358521,94,Delimitation 2002-2013
10/6/93,General Election,Contested,NA-24,Chitral,Khyber Paktunkhwa (NWFP),National,121297,59030,0.486656719,1861,0.031526343,57169,510,0.008920919,16275,0.284682258,Pakistan Islamic Front,Molana Abdur Rahim,15765,0.275761339,Pakistan Peoples Party Parliamentarians,Zauja M. Sulaiman Khan,14560,0.254683482,Pakistan Muslim League (Nawaz),Shahzada Mohyuddin,10569,0.184872921,4.092246087,0.923564859,Other Parties,Other Delimitation
2/3/97,General Election,Contested,NA-24,Chitral,Khyber Paktunkhwa (NWFP),National,124469,51695,0.415324298,1656,0.032034046,50039,12080,0.241411699,24302,0.485661184,Pakistan Muslim League (Nawaz),Shahzada Mohyuddin,12222,0.244249485,Pakistan Peoples Party Parliamentarians,Maj. (R) Ahmad Syed Khan,6977,0.139431244,Pakistan Peoples Party (Shaheed Bhutto),Allah Dad,6538,0.130658087,3.011710699,0.570855834,141,Other Delimitation
10/10/02,General Election,Contested,NA-24,Dera Ismail Khan,Khyber Paktunkhwa (NWFP),National,267513,113053,0.422607499,2445,0.021627024,110608,6233,0.056352163,43124,0.389881383,Muttahidda Majlis-e-Amal Pakistan,Molana Fazal-Ur-Rehman,36891,0.33352922,Pakistan Peoples Party Parliamentarians,Faisal Karim Kundi,26860,0.242839578,Pakistan Muslim League (Qaid-e-Azam),Alhaj Sanaullah Khan Miankhel,3733,0.033749819,3.099534174,0.728090862,96,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-24,Dera Ismail Khan,Khyber Paktunkhwa (NWFP),National,347165,142918,0.411671683,4287,0.029996222,138631,37570,0.271007206,83560,0.602751188,Pakistan Peoples Party Parliamentarians,Faisal Karim Kundi,45990,0.331743982,Jamiat Ulema-e Islam (Fazl),Maulana Fazal Ur Rehman,2744,0.019793553,Pakistan Bachao Party,Abdul Aziz Khan,6337,0.045711277,2.108527618,0.059665145,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-24,Dera Ismail Khan,Khyber Paktunkhwa (NWFP),National,390996,220545,0.564059479,10510,0.047654674,210035,24626,0.117247125,92395,0.439902873,Jamiat Ulema-e Islam (Fazl),Maulana Fazl Ur Rehman,67769,0.322655748,Pakistan Peoples Party Parliamentarians,Waqar Ahmad Khan,21394,0.101859214,Pakistan Tehreek-e-Insaf,Mustafa Kundi,28477,0.135582165,3.219668793,0.315690065,61,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-240,Karachi 2,Sindh,National,222359,87336,0.39277025,892,0.010213429,86444,7644,0.08842719,30408,0.351765305,Muttahida Qaumi Movement,"Sarkaruddin, Adv.",22764,0.263338115,Muttahidda Majlis-e-Amal Pakistan,Molana Shireen Muhammad,15374,0.177849243,Pakistan Peoples Party Parliamentarians,M. Bakhsh Lashari Alias Bakshan Baloch,17898,0.207047337,4.240679617,0.675364611,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-240,Karachi 2,Sindh,National,279723,130879,0.467887875,142,0.001084972,130737,6782,0.051875139,67799,0.518590759,Muttahida Qaumi Movement,Khawaja Sohail Mansoor,61017,0.46671562,Pakistan Peoples Party Parliamentarians,Abdullah Bloch,1600,0.012238311,Jamiat Ulema-e Islam (Fazl),Qari Muhammad Usman,321,0.002455311,2.053762056,0.0262222,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-240,Karachi 2,Sindh,National,287170,164654,0.573367692,1539,0.009346873,163115,66709,0.408969132,87805,0.538301199,Muttahida Qaumi Movement,Sohail Mansoor Khawaja,21096,0.129332066,Pakistan Tehreek-e-Insaf,Naz Baloch,19360,0.118689268,Pakistan Peoples Party Parliamentarians,Abid Hussain Sathi,34854,0.213677467,3.016888581,0.917709518,94,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-241,Karachi 3,Sindh,National,201562,74558,0.369901073,924,0.012393036,73634,479,0.006505147,26812,0.364125268,Muttahidda Majlis-e-Amal Pakistan,M. Laeeq Khan,26333,0.357620121,Muttahida Qaumi Movement,Ferozuddin Rehmani,6264,0.085069397,Pakistan Peoples Party Parliamentarians,M. Afaq Khan Shahid,14225,0.193185213,3.612103058,0.237876429,96,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-241,Karachi 3,Sindh,National,268582,147344,0.548599683,1609,0.010920024,145735,57381,0.393735204,93617,0.642378289,Muttahida Qaumi Movement,S. A. Iqbal Qadiri,36236,0.248643085,Awami National Party,Zarbali Syed,11544,0.079212269,Pakistan Peoples Party Parliamentarians,Dr. Muhammad Shakir Alam,4338,0.029766357,2.077559766,0.31857821,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-241,Karachi 3,Sindh,National,312861,161066,0.514816484,968,0.006009959,160098,67757,0.423222027,95584,0.597034316,Muttahida Qaumi Movement,Syed Akhter Ul Iqbal Qadri,27827,0.17381229,Pakistan Tehreek-e-Insaf,Doctor Saeed Ahmed Afridi,11697,0.0730615,Jamiat Ulema-e Islam (Fazl),Misbahul Alam,24990,0.156091894,2.502438265,0.420347145,94,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-242,Karachi 4,Sindh,National,221227,99335,0.449018429,1092,0.010993104,98243,44391,0.451848987,62690,0.638111621,Muttahida Qaumi Movement,M. Abbdul Rauf Siddiqi,18299,0.186262634,Muttahidda Majlis-e-Amal Pakistan,Taj M. Khan,6593,0.067109107,Pakistan Peoples Party Parliamentarians,Dr. M. Shakir Alam,10661,0.108516637,2.219178014,0.360292912,94,Delimitation 2002-2013
1/15/03,By-Election,Contested,NA-242,Karachi 4,Sindh,National,271364,86128,0.317389189,614,0.007128924,85514,49233,0.57573029,67051,0.784093833,Muttahida Qaumi Movement,Dr. Abbdul Kadi Khanzada,17818,0.208363543,Muttahidda Majlis-e-Amal Pakistan,Dr. Meraj-Ul-Huda Siddiqi,372,0.004350165,Sunni Tehreek,Dr. Qadeer Ahmad,273,0.00319246,1.51919969,0.020877764,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-242,Karachi 4,Sindh,National,296822,178842,0.602522724,1812,0.010131848,177030,120598,0.68122917,147892,0.835406428,Muttahida Qaumi Movement,Dr. Abdul Qadir Khanzada,27294,0.154177258,Pakistan Peoples Party Parliamentarians,Muhammad Afaque Khan,1067,0.006027227,Independents,Shafi Ahmed,777,0.004389087,1.385583615,0.039092841,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-242,Karachi 4,Sindh,National,307684,201763,0.655747455,3475,0.017223178,198288,155947,0.786467159,166836,0.841382232,Muttahida Qaumi Movement,Mehboob Alam,10889,0.054915073,Pakistan Tehreek-e-Insaf,Akram Khan,9462,0.04771847,Pakistan Muslim League (Nawaz),Najeeb Ullah Khan Niazi,11101,0.055984225,1.400118825,0.868950317,94,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-243,Karachi 5,Sindh,National,250670,94001,0.374999003,108,0.001148924,93893,49140,0.523361699,62245,0.662935469,Muttahida Qaumi Movement,Sultan Ahmed Khan,13105,0.13957377,Muttahidda Majlis-e-Amal Pakistan,"M. Saleemuddin Qureshi, Adv.",8391,0.089367684,Pakistan Peoples Party Parliamentarians,Anwar Ahmed Khan Yusufzai,10152,0.108123076,2.11344471,0.640289966,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-243,Karachi 5,Sindh,National,333290,193864,0.581667617,1731,0.00892894,192133,145617,0.757896874,167764,0.873165984,Muttahida Qaumi Movement,Abdul Waseem,22147,0.11526911,Pakistan Peoples Party Parliamentarians,Zafar Ahmed Siddiqui,1862,0.009691203,Pakistan Muslim League (Nawaz),Farah Awan,360,0.001873702,1.288990438,0.084074592,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-243,Karachi 5,Sindh,National,424198,245059,0.577699565,3826,0.015612567,241233,162763,0.67471283,192638,0.798555753,Muttahida Qaumi Movement,Abdul Waseem,29875,0.123842924,Pakistan Tehreek-e-Insaf,Zahid Hussain Hashmi,8578,0.035558982,Jamaat-e-Islami,Muhammad Yousaf,10142,0.042042341,1.526517217,0.287129707,94,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-244,Karachi 6,Sindh,National,236700,95248,0.402399662,27,0.000283471,95221,25542,0.268239149,54101,0.568162485,Muttahida Qaumi Movement,Syed Haider Abbas Rizvi,28559,0.299923336,Muttahidda Majlis-e-Amal Pakistan,Dr. Meraj-Ul-Huda Siddiqi,7141,0.074993961,Sunni Tehreek,Saqib Ishtiaq Qadri,5420,0.056920217,2.385057892,0.250043769,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-244,Karachi 6,Sindh,National,290891,187073,0.64310343,1492,0.007975496,185581,164773,0.887876453,174044,0.937833076,Muttahida Qaumi Movement,Shaikh Salahuddin,9271,0.049956623,Pakistan Peoples Party Parliamentarians,Ghulam Qadir,1518,0.008179717,Jamiat Ulema-e Islam (Fazl),Mir Wali,748,0.004030585,1.133653456,0.163736382,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-244,Karachi 6,Sindh,National,318697,194429,0.610074773,13905,0.071517109,180524,107390,0.594879351,133885,0.74164654,Muttahida Qaumi Movement,Sheikh Salahuddin,26495,0.146767189,Pakistan Tehreek-e-Insaf,Khalid Masood Khan,9230,0.051128936,Jamaat-e-Islami,Syed Muhammad Bilal,10914,0.060457335,1.736611601,0.348367617,94,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-245,Karachi 7,Sindh,National,255754,103587,0.405025923,1106,0.010677015,102481,9749,0.095129829,51696,0.504444726,Muttahida Qaumi Movement,Kunwar Khalid Younas,41947,0.409314897,Muttahidda Majlis-e-Amal Pakistan,Syed Munawar Hassan,3232,0.031537553,Pakistan Peoples Party Parliamentarians,Engr. Capt. (R) M. Hasseen,5606,0.054702823,2.358435624,0.07704961,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-245,Karachi 7,Sindh,National,344004,169169,0.491764631,841,0.00497136,168328,133765,0.794668742,149157,0.886109263,Muttahida Qaumi Movement,Farhat Muhammad Khan,15392,0.091440521,Pakistan Peoples Party Parliamentarians,Qazi Muhammad Bashir,3275,0.019456062,Pakistan Muslim League (Nawaz),Muhammad Aslam Khan Khattak,504,0.002994154,1.259550248,0.212772869,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-245,Karachi 7,Sindh,National,382932,208552,0.544618888,12006,0.057568376,196546,60839,0.309540769,115776,0.589052944,Muttahida Qaumi Movement,Muhammad Rehan Hashmi,54937,0.279512175,Pakistan Tehreek-e-Insaf,Muhammad Riaz Haider,22452,0.1142328,Jamaat-e-Islami,Dr Mairaj Ul Huda Siddiqui,3381,0.01720208,2.281448847,0.408686313,94,Delimitation 2002-2013
4/7/16,By-Election,Contested,NA-245,Karachi-Vii,Sindh,National,409655,NA,NA,NA,NA,45959,36481,0.79377271,39597,0.861572271,Muttahida Qaumi Movement Pakistan,Muhammad Kamal,3116,0.06779956,Pakistan Peoples Party Parliamentarians,Shahid Hussain,1489,0.032398442,Pakistan Tehreek-e-Insaf,Amjadullah Khan,1757,0.038229726,1.336491012,0.477856226,95,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-246,Karachi 8,Sindh,National,261736,97965,0.37428936,837,0.008543868,97128,20255,0.208539247,53134,0.547051314,Muttahida Qaumi Movement,Haji Azizullah,32879,0.338512067,Muttahidda Majlis-e-Amal Pakistan,Rashid Naseem,3840,0.039535458,Sunni Tehreek,Altaf Hussain Qadri Babi,7275,0.074901161,2.397336654,0.116791873,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-246,Karachi 8,Sindh,National,310045,195559,0.630743924,1281,0.006550453,194278,180192,0.927495651,186933,0.962193352,Muttahida Qaumi Movement,Sufyan Yousuf,6741,0.034697701,Pakistan Peoples Party Parliamentarians,Sohail Ansari,604,0.003108947,Independents,Saifullah Advocate,0,0,1.078714158,0.089600949,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-246,Karachi 8,Sindh,National,357781,202301,0.565432485,15946,0.07882314,186355,105999,0.568801481,137874,0.739845993,Muttahida Qaumi Movement,Sardar Nabeel Ahmed Gabol,31875,0.171044512,Pakistan Tehreek-e-Insaf,Amir Sharjeel,10321,0.055383542,Jamaat-e-Islami,Rashid Nasim,6285,0.033725953,1.723686262,0.323796078,94,Delimitation 2002-2013
4/23/15,By-Election,Contested,NA-246,Karachi-Viii,Sindh,National,357781,131424,0.367330853,1129,0.008590516,130295,70823,0.543558847,95644,0.734057331,Muttahida Qaumi Movement Pakistan,Kanwar Naveed Jamil,24821,0.190498484,Pakistan Tehreek-e-Insaf,Imran Ismail,9056,0.069503818,Jamaat-e-Islami,Rashid Naseem,774,0.005940366,1.724241254,0.364852343,95,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-247,Karachi 9,Sindh,National,243006,88302,0.363373744,1203,0.0136237,87099,25038,0.287465987,51564,0.592015982,Muttahida Qaumi Movement,Israr-Ul-Ebad Khan,26526,0.304549995,Muttahidda Majlis-e-Amal Pakistan,Hafiz M. Taqi,3581,0.041114134,Pakistan Peoples Party Parliamentarians,Syed Masood Hussain,5428,0.062319889,2.23835008,0.134999623,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-247,Karachi 9,Sindh,National,303455,184035,0.606465539,1321,0.007177982,182714,154044,0.843088105,168007,0.919508084,Muttahida Qaumi Movement,Dr. Nadeem Ehsan,13963,0.076419979,Pakistan Peoples Party Parliamentarians,Saathi Ishaque,484,0.002648949,Jamiat Ulema-e Islam (Fazl),Muhammad Ilyas Siddique,260,0.001422989,1.174614149,0.034663038,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-247,Karachi 9,Sindh,National,303774,174049,0.572955552,4937,0.028365575,169112,90914,0.537596386,126263,0.746623539,Muttahida Qaumi Movement,Sufyan Yousaf,35349,0.209027154,Pakistan Tehreek-e-Insaf,Rashid Siddiqui,3326,0.019667439,Pakistan Peoples Party Parliamentarians,Muhammad Asghar Lal,4174,0.024681868,1.661367993,0.094090356,94,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-248,Karachi 10,Sindh,National,225479,72594,0.321954594,1100,0.015152767,71494,17724,0.247908915,32424,0.453520575,Pakistan Peoples Party Parliamentarians,Nabeel Ahmed Gabbol,14700,0.20561166,Muttahidda Majlis-e-Amal Pakistan,Dr. Qari Naseeruddin Swati,7882,0.110247014,Sunni Tehreek,Abdul Karim Naqshbbandi,16488,0.230620751,3.68394766,0.536190476,157,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-248,Karachi 10,Sindh,National,351345,106414,0.30287609,1849,0.017375533,104565,74566,0.71310668,84217,0.805403338,Pakistan Peoples Party Parliamentarians,Nabeel Ahmed Gabol,9651,0.092296658,Independents,Shaikh Maqsood Ahmed,6326,0.060498255,Muttahida Qaumi Movement,Wasiullah Lakhoo,4371,0.04180175,1.510018189,0.655476116,157,Delimitation 2002-2013
5/11/13,General Election,Contested,NA-248,Karachi 10,Sindh,National,295536,136080,0.460451519,2100,0.015432099,133980,58182,0.434258845,84530,0.630915062,Pakistan Peoples Party Parliamentarians,Shahjahan Baloch,26348,0.196656217,Pakistan Tehreek-e-Insaf,Subhan Ali Sahil,9054,0.06757725,Jamiat Ulema-e Islam (Fazl),Maulana Shirin Muhammad,14048,0.10485147,2.242710267,0.343631395,157,Delimitation 2002-2013
10/10/02,General Election,Contested,NA-249,Karachi 11,Sindh,National,250626,86581,0.345458971,900,0.01039489,85681,7485,0.087358924,30458,0.355481379,Muttahida Qaumi Movement,Amir Liaquat Hussain,22973,0.268122454,Muttahidda Majlis-e-Amal Pakistan,Abdul Majeed Noorani (Mewawala),22708,0.265029586,Pakistan Peoples Party Parliamentarians,Abdul Habib Memon,9542,0.111366581,3.617675025,0.988464719,94,Delimitation 2002-2013
2/18/08,General Election,Contested,NA-249,Karachi 11,Sindh,National,388099,182457,0.470130044,1709,0.00936659,180748,30522,0.168864939,103846,0.574534711,Muttahida Qaumi Movement,Dr. Muhammad Farooq Sattar,73324,0.405669772,Pakistan Peoples Party Parliamentarians,Abdul Habib Memon,3352,0.018545157,Jamiat Ulema-e Islam (Fazl),Shabbir Abu Talib,226,0.00125036,2.02019024,0.045714909,Other Parties,Delimitation 2002-2013
